707	2011-05-31 00:00:00	2012-05-29 00:00:00	12.0278	2012-05-29 00:00:00
804	2012-05-30 00:00:00	2013-05-29 00:00:00	101.8936	2013-05-29 00:00:00
805	2012-05-30 00:00:00	2013-05-29 00:00:00	15.1848	2013-05-29 00:00:00
806	2012-05-30 00:00:00	2013-05-29 00:00:00	45.4168	2013-05-29 00:00:00
807	2012-05-30 00:00:00	2013-05-29 00:00:00	55.3801	2013-05-29 00:00:00
808	2012-05-30 00:00:00	2013-05-29 00:00:00	17.978	2013-05-29 00:00:00
808	2013-05-30 00:00:00		19.7758	2013-05-16 00:00:00
809	2012-05-30 00:00:00	2013-05-29 00:00:00	24.9932	2013-05-29 00:00:00
809	2013-05-30 00:00:00		27.4925	2013-05-16 00:00:00
810	2012-05-30 00:00:00	2013-05-29 00:00:00	48.5453	2013-05-29 00:00:00
810	2013-05-30 00:00:00		53.3999	2013-05-16 00:00:00
811	2012-05-30 00:00:00	2013-05-29 00:00:00	17.978	2013-05-29 00:00:00
811	2013-05-30 00:00:00		19.7758	2013-05-16 00:00:00
812	2012-05-30 00:00:00	2013-05-29 00:00:00	24.9932	2013-05-29 00:00:00
812	2013-05-30 00:00:00		27.4925	2013-05-16 00:00:00
813	2012-05-30 00:00:00	2013-05-29 00:00:00	48.5453	2013-05-29 00:00:00
813	2013-05-30 00:00:00		53.3999	2013-05-16 00:00:00
814	2012-05-30 00:00:00	2013-05-29 00:00:00	185.8193	2013-05-29 00:00:00
815	2012-05-30 00:00:00	2013-05-29 00:00:00	26.9708	2013-05-29 00:00:00
816	2012-05-30 00:00:00	2013-05-29 00:00:00	92.8071	2013-05-29 00:00:00
817	2012-05-30 00:00:00	2013-05-29 00:00:00	133.2955	2013-05-29 00:00:00
818	2012-05-30 00:00:00	2013-05-29 00:00:00	37.9909	2013-05-29 00:00:00
819	2012-05-30 00:00:00	2013-05-29 00:00:00	110.2829	2013-05-29 00:00:00
820	2012-05-30 00:00:00	2013-05-29 00:00:00	146.5466	2013-05-29 00:00:00
821	2012-05-30 00:00:00	2013-05-29 00:00:00	96.7964	2013-05-29 00:00:00
822	2012-05-30 00:00:00	2013-05-29 00:00:00	300.1188	2013-05-29 00:00:00
822	2013-05-30 00:00:00		360.9428	2013-05-16 00:00:00
823	2012-05-30 00:00:00	2013-05-29 00:00:00	38.9588	2013-05-29 00:00:00
824	2012-05-30 00:00:00	2013-05-29 00:00:00	104.7951	2013-05-29 00:00:00
825	2012-05-30 00:00:00	2013-05-29 00:00:00	145.2835	2013-05-29 00:00:00
826	2012-05-30 00:00:00	2013-05-29 00:00:00	49.9789	2013-05-29 00:00:00
827	2012-05-30 00:00:00	2013-05-29 00:00:00	122.2709	2013-05-29 00:00:00
828	2012-05-30 00:00:00	2013-05-29 00:00:00	158.5346	2013-05-29 00:00:00
829	2012-05-30 00:00:00	2013-05-29 00:00:00	108.7844	2013-05-29 00:00:00
830	2012-05-30 00:00:00	2013-05-29 00:00:00	185.8193	2013-05-29 00:00:00
831	2012-05-30 00:00:00	2013-05-29 00:00:00	185.8193	2013-05-29 00:00:00
832	2012-05-30 00:00:00	2013-05-29 00:00:00	185.8193	2013-05-29 00:00:00
833	2012-05-30 00:00:00	2013-05-29 00:00:00	300.1188	2013-05-29 00:00:00
833	2013-05-30 00:00:00		360.9428	2013-05-16 00:00:00
834	2012-05-30 00:00:00	2013-05-29 00:00:00	300.1188	2013-05-29 00:00:00
834	2013-05-30 00:00:00		360.9428	2013-05-16 00:00:00
835	2012-05-30 00:00:00	2013-05-29 00:00:00	300.1188	2013-05-29 00:00:00
835	2013-05-30 00:00:00		360.9428	2013-05-16 00:00:00
836	2012-05-30 00:00:00	2013-05-29 00:00:00	300.1188	2013-05-29 00:00:00
836	2013-05-30 00:00:00		360.9428	2013-05-16 00:00:00
837	2012-05-30 00:00:00	2013-05-29 00:00:00	722.2568	2013-05-29 00:00:00
837	2013-05-30 00:00:00		868.6342	2013-05-16 00:00:00
838	2012-05-30 00:00:00	2013-05-29 00:00:00	722.2568	2013-05-29 00:00:00
838	2013-05-30 00:00:00		868.6342	2013-05-16 00:00:00
839	2012-05-30 00:00:00	2013-05-29 00:00:00	722.2568	2013-05-29 00:00:00
839	2013-05-30 00:00:00		868.6342	2013-05-16 00:00:00
840	2012-05-30 00:00:00	2013-05-29 00:00:00	722.2568	2013-05-29 00:00:00
840	2013-05-30 00:00:00		868.6342	2013-05-16 00:00:00
841	2012-05-30 00:00:00	2013-05-29 00:00:00	24.7459	2013-05-29 00:00:00
842	2012-05-30 00:00:00	2013-05-29 00:00:00	51.5625	2013-05-29 00:00:00
843	2012-05-30 00:00:00	2013-05-29 00:00:00	10.3125	2013-05-29 00:00:00
844	2012-05-30 00:00:00	2013-05-29 00:00:00	8.2459	2013-05-29 00:00:00
845	2012-05-30 00:00:00	2013-05-29 00:00:00	10.3084	2013-05-29 00:00:00
846	2012-05-30 00:00:00	2013-05-29 00:00:00	5.7709	2013-05-29 00:00:00
847	2012-05-30 00:00:00	2013-05-29 00:00:00	14.4334	2013-05-29 00:00:00
848	2012-05-30 00:00:00	2013-05-29 00:00:00	18.5584	2013-05-29 00:00:00
849	2012-05-30 00:00:00	2013-05-29 00:00:00	24.7459	2013-05-29 00:00:00
850	2012-05-30 00:00:00	2013-05-29 00:00:00	24.7459	2013-05-29 00:00:00
851	2012-05-30 00:00:00	2013-05-29 00:00:00	24.7459	2013-05-29 00:00:00
852	2012-05-30 00:00:00	2013-05-29 00:00:00	30.9334	2013-05-29 00:00:00
853	2012-05-30 00:00:00	2013-05-29 00:00:00	30.9334	2013-05-29 00:00:00
854	2012-05-30 00:00:00	2013-05-29 00:00:00	30.9334	2013-05-29 00:00:00
855	2012-05-30 00:00:00	2013-05-29 00:00:00	37.1209	2013-05-29 00:00:00
856	2012-05-30 00:00:00	2013-05-29 00:00:00	37.1209	2013-05-29 00:00:00
857	2012-05-30 00:00:00	2013-05-29 00:00:00	37.1209	2013-05-29 00:00:00
858	2012-05-30 00:00:00	2013-05-29 00:00:00	9.7136	2013-05-29 00:00:00
858	2013-05-30 00:00:00		9.1593	2013-05-16 00:00:00
859	2012-05-30 00:00:00	2013-05-29 00:00:00	9.7136	2013-05-29 00:00:00
859	2013-05-30 00:00:00		9.1593	2013-05-16 00:00:00
860	2012-05-30 00:00:00	2013-05-29 00:00:00	9.7136	2013-05-29 00:00:00
860	2013-05-30 00:00:00		9.1593	2013-05-16 00:00:00
861	2012-05-30 00:00:00	2013-05-29 00:00:00	15.6709	2013-05-29 00:00:00
862	2012-05-30 00:00:00	2013-05-29 00:00:00	15.6709	2013-05-29 00:00:00
863	2012-05-30 00:00:00	2013-05-29 00:00:00	15.6709	2013-05-29 00:00:00
864	2013-05-30 00:00:00		23.749	2013-05-16 00:00:00
865	2013-05-30 00:00:00		23.749	2013-05-16 00:00:00
866	2013-05-30 00:00:00		23.749	2013-05-16 00:00:00
867	2013-05-30 00:00:00		26.1763	2013-05-16 00:00:00
868	2013-05-30 00:00:00		26.1763	2013-05-16 00:00:00
869	2013-05-30 00:00:00		26.1763	2013-05-16 00:00:00
870	2013-05-30 00:00:00		1.8663	2013-05-16 00:00:00
871	2013-05-30 00:00:00		3.7363	2013-05-16 00:00:00
872	2013-05-30 00:00:00		3.3623	2013-05-16 00:00:00
873	2013-05-30 00:00:00		0.8565	2013-05-16 00:00:00
874	2013-05-30 00:00:00		3.3623	2013-05-16 00:00:00
875	2013-05-30 00:00:00		3.3623	2013-05-16 00:00:00
876	2013-05-30 00:00:00		44.88	2013-05-16 00:00:00
877	2013-05-30 00:00:00		2.9733	2013-05-16 00:00:00
878	2013-05-30 00:00:00		8.2205	2013-05-16 00:00:00
879	2013-05-30 00:00:00		59.466	2013-05-16 00:00:00
880	2013-05-30 00:00:00		20.5663	2013-05-16 00:00:00
881	2013-05-30 00:00:00		41.5723	2013-05-16 00:00:00
882	2013-05-30 00:00:00		41.5723	2013-05-16 00:00:00
883	2013-05-30 00:00:00		41.5723	2013-05-16 00:00:00
884	2013-05-30 00:00:00		41.5723	2013-05-16 00:00:00
885	2013-05-30 00:00:00		601.7437	2013-05-16 00:00:00
886	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
887	2013-05-30 00:00:00		601.7437	2013-05-16 00:00:00
888	2013-05-30 00:00:00		601.7437	2013-05-16 00:00:00
889	2013-05-30 00:00:00		601.7437	2013-05-16 00:00:00
890	2013-05-30 00:00:00		601.7437	2013-05-16 00:00:00
891	2013-05-30 00:00:00		601.7437	2013-05-16 00:00:00
892	2013-05-30 00:00:00		601.7437	2013-05-16 00:00:00
893	2013-05-30 00:00:00		601.7437	2013-05-16 00:00:00
894	2013-05-30 00:00:00		53.9282	2013-05-16 00:00:00
895	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
896	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
897	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
898	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
899	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
900	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
901	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
902	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
903	2013-05-30 00:00:00		199.8519	2013-05-16 00:00:00
904	2013-05-30 00:00:00		199.3757	2013-05-16 00:00:00
905	2013-05-30 00:00:00		199.3757	2013-05-16 00:00:00
906	2013-05-30 00:00:00		199.3757	2013-05-16 00:00:00
907	2013-05-30 00:00:00		47.286	2013-05-16 00:00:00
908	2013-05-30 00:00:00		12.0413	2013-05-16 00:00:00
909	2013-05-30 00:00:00		17.3782	2013-05-16 00:00:00
910	2013-05-30 00:00:00		23.3722	2013-05-16 00:00:00
911	2013-05-30 00:00:00		12.0413	2013-05-16 00:00:00
912	2013-05-30 00:00:00		17.3782	2013-05-16 00:00:00
913	2013-05-30 00:00:00		23.3722	2013-05-16 00:00:00
914	2013-05-30 00:00:00		12.0413	2013-05-16 00:00:00
915	2013-05-30 00:00:00		17.3782	2013-05-16 00:00:00
916	2013-05-30 00:00:00		23.3722	2013-05-16 00:00:00
917	2013-05-30 00:00:00		144.5938	2013-05-16 00:00:00
918	2013-05-30 00:00:00		144.5938	2013-05-16 00:00:00
919	2013-05-30 00:00:00		144.5938	2013-05-16 00:00:00
920	2013-05-30 00:00:00		144.5938	2013-05-16 00:00:00
921	2013-05-30 00:00:00		1.8663	2013-05-16 00:00:00
922	2013-05-30 00:00:00		1.4923	2013-05-16 00:00:00
923	2013-05-30 00:00:00		1.8663	2013-05-16 00:00:00
924	2013-05-30 00:00:00		136.785	2013-05-16 00:00:00
925	2013-05-30 00:00:00		136.785	2013-05-16 00:00:00
926	2013-05-30 00:00:00		136.785	2013-05-16 00:00:00
927	2013-05-30 00:00:00		136.785	2013-05-16 00:00:00
928	2013-05-30 00:00:00		9.3463	2013-05-16 00:00:00
929	2013-05-30 00:00:00		11.2163	2013-05-16 00:00:00
930	2013-05-30 00:00:00		13.09	2013-05-16 00:00:00
931	2013-05-30 00:00:00		8.0373	2013-05-16 00:00:00
932	2013-05-30 00:00:00		9.3463	2013-05-16 00:00:00
933	2013-05-30 00:00:00		12.1924	2013-05-16 00:00:00
934	2013-05-30 00:00:00		10.8423	2013-05-16 00:00:00
935	2013-05-30 00:00:00		17.9776	2013-05-16 00:00:00
936	2013-05-30 00:00:00		27.568	2013-05-16 00:00:00
937	2013-05-30 00:00:00		35.9596	2013-05-16 00:00:00
938	2013-05-30 00:00:00		17.9776	2013-05-16 00:00:00
939	2013-05-30 00:00:00		27.568	2013-05-16 00:00:00
940	2013-05-30 00:00:00		35.9596	2013-05-16 00:00:00
941	2013-05-30 00:00:00		35.9596	2013-05-16 00:00:00
942	2013-05-30 00:00:00		199.3757	2013-05-16 00:00:00
943	2013-05-30 00:00:00		136.785	2013-05-16 00:00:00
944	2013-05-30 00:00:00		144.5938	2013-05-16 00:00:00
945	2013-05-30 00:00:00		40.6216	2013-05-16 00:00:00
946	2013-05-30 00:00:00		20.464	2013-05-16 00:00:00
947	2013-05-30 00:00:00		40.6571	2013-05-16 00:00:00
948	2013-05-30 00:00:00		47.286	2013-05-16 00:00:00
949	2013-05-30 00:00:00		77.9176	2013-05-16 00:00:00
950	2013-05-30 00:00:00		113.8816	2013-05-16 00:00:00
951	2013-05-30 00:00:00		179.8156	2013-05-16 00:00:00
952	2013-05-30 00:00:00		8.9866	2013-05-16 00:00:00
953	2013-05-30 00:00:00		755.1508	2013-05-16 00:00:00
954	2013-05-30 00:00:00		1481.9379	2013-05-16 00:00:00
955	2013-05-30 00:00:00		1481.9379	2013-05-16 00:00:00
956	2013-05-30 00:00:00		1481.9379	2013-05-16 00:00:00
957	2013-05-30 00:00:00		1481.9379	2013-05-16 00:00:00
958	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
959	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
960	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
961	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
962	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
963	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
964	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
965	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
966	2013-05-30 00:00:00		1481.9379	2013-05-16 00:00:00
967	2013-05-30 00:00:00		1481.9379	2013-05-16 00:00:00
968	2013-05-30 00:00:00		1481.9379	2013-05-16 00:00:00
969	2013-05-30 00:00:00		1481.9379	2013-05-16 00:00:00
970	2013-05-30 00:00:00		755.1508	2013-05-16 00:00:00
971	2013-05-30 00:00:00		755.1508	2013-05-16 00:00:00
972	2013-05-30 00:00:00		755.1508	2013-05-16 00:00:00
973	2013-05-30 00:00:00		1082.51	2013-05-16 00:00:00
974	2013-05-30 00:00:00		1082.51	2013-05-16 00:00:00
975	2013-05-30 00:00:00		1082.51	2013-05-16 00:00:00
976	2013-05-30 00:00:00		1082.51	2013-05-16 00:00:00
977	2013-05-30 00:00:00		343.6496	2013-05-16 00:00:00
978	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
979	2013-05-30 00:00:00		461.4448	2013-05-16 00:00:00
980	2013-05-30 00:00:00		419.7784	2013-05-16 00:00:00
981	2013-05-30 00:00:00		419.7784	2013-05-16 00:00:00
982	2013-05-30 00:00:00		419.7784	2013-05-16 00:00:00
983	2013-05-30 00:00:00		419.7784	2013-05-16 00:00:00
984	2013-05-30 00:00:00		308.2179	2013-05-16 00:00:00
985	2013-05-30 00:00:00		308.2179	2013-05-16 00:00:00
986	2013-05-30 00:00:00		308.2179	2013-05-16 00:00:00
987	2013-05-30 00:00:00		308.2179	2013-05-16 00:00:00
988	2013-05-30 00:00:00		308.2179	2013-05-16 00:00:00
989	2013-05-30 00:00:00		294.5797	2013-05-16 00:00:00
990	2013-05-30 00:00:00		294.5797	2013-05-16 00:00:00
991	2013-05-30 00:00:00		294.5797	2013-05-16 00:00:00
992	2013-05-30 00:00:00		294.5797	2013-05-16 00:00:00
993	2013-05-30 00:00:00		294.5797	2013-05-16 00:00:00
994	2013-05-30 00:00:00		23.9716	2013-05-16 00:00:00
995	2013-05-30 00:00:00		44.9506	2013-05-16 00:00:00
996	2013-05-30 00:00:00		53.9416	2013-05-16 00:00:00
997	2013-05-30 00:00:00		343.6496	2013-05-16 00:00:00
998	2013-05-30 00:00:00		343.6496	2013-05-16 00:00:00
999	2013-05-30 00:00:00		343.6496	2013-05-16 00:00:00
