1	1	A	1	408	{47A24246-6C43-48EB-968F-025738A8A410}	2014-08-08 00:00:00
393	6	R	35	780	{CFD67534-3382-43D6-9DE3-5A275D809EA3}	2014-08-10 00:00:00
393	50	E	35	497	{AEF7AC8C-D595-4DFB-B41E-9536FED7A993}	2014-08-10 00:00:00
394	1	D	9	302	{72090DAE-C90E-4B90-B752-E7518C177BB2}	2014-08-12 00:00:00
394	6	R	36	150	{D77FDAE7-048D-4EE9-BE37-42EB722C8117}	2014-08-12 00:00:00
394	50	E	36	459	{3A5BE20F-ECB6-45B2-A948-98C47BECE24C}	2014-08-12 00:00:00
395	1	D	10	281	{ABF6B89A-1931-4179-B851-39A49CD83FFF}	2014-08-12 00:00:00
395	6	R	37	355	{72D6C080-9F91-4DAC-8E7A-EE4161947A65}	2014-08-12 00:00:00
395	50	E	37	148	{F0AB1A66-42BA-4B10-9E75-61E0E6FD8463}	2014-08-12 00:00:00
396	1	D	11	636	{290EF0F5-E1BB-417A-A8D8-1D5E25E791FC}	2014-08-12 00:00:00
396	6	R	38	585	{F7225878-8A03-4467-8184-C81A8F9BC451}	2014-08-12 00:00:00
396	50	E	38	603	{7B36C058-DC0C-4404-94A2-700E6EEB7DE9}	2014-08-12 00:00:00
397	1	D	12	339	{F38A392F-DF6E-4B83-AAAF-44FCA31F2443}	2014-08-12 00:00:00
397	6	R	39	550	{C5C52BC6-895C-4900-A4D6-9699DB354C9D}	2014-08-12 00:00:00
397	50	E	39	763	{DE7CF261-ED7A-4B59-B06E-5AAA930120FC}	2014-08-12 00:00:00
398	5	B	1	372	{5C40B94F-9012-4610-A30E-614E09B73790}	2008-03-31 00:00:00
398	10	B	4	404	{1D6C48D5-8351-49C1-988C-5B54C8FC19F2}	2008-03-31 00:00:00
398	20	A	3	550	{BE99281E-BA29-4E3B-8CEB-40EAB801E74E}	2008-03-31 00:00:00
399	5	B	2	366	{41F877C5-B77C-4F3E-9DE1-E0065248FF2E}	2008-03-31 00:00:00
399	10	B	5	398	{A36CAEB3-7E04-467E-A884-58A076A04844}	2008-03-31 00:00:00
399	20	A	4	544	{2519471E-47B8-40B0-AD78-1D9FA2E1922E}	2008-03-31 00:00:00
400	5	B	3	260	{0F2050D4-F337-49E1-AF12-1183E9ECAF68}	2008-03-31 00:00:00
400	10	B	2	246	{7DC91844-6C3C-4542-9781-78C256E14F40}	2008-03-31 00:00:00
400	20	A	1	284	{DCCA4742-7BBB-4308-8129-C1324F1C7DA3}	2008-03-31 00:00:00
401	5	B	4	283	{01700343-1C46-4765-845F-9196DAFE6B24}	2008-03-31 00:00:00
401	10	B	3	212	{15C1E385-25C0-480D-9B5E-D295483E1027}	2008-03-31 00:00:00
401	20	A	2	302	{1B7B59FF-CAC1-4ABD-9A54-C912BA36C5B8}	2008-03-31 00:00:00
402	1	F	1	316	{4A28A4C6-B3E2-47FA-867E-0AA76682EC90}	2014-08-10 00:00:00
402	6	G	3	353	{0D8AB28E-40B9-4097-8686-97D9D4E182F7}	2014-08-10 00:00:00
402	50	T	1	321	{2F9D3973-E6E5-47DC-BC73-1E1B914141D4}	2014-08-10 00:00:00
403	1	F	2	313	{7B91307F-1F98-4514-BF52-F5CFA41128A3}	2014-08-09 00:00:00
403	6	G	4	350	{641BBE33-C957-40D1-B4EC-22A940FC9487}	2014-08-09 00:00:00
403	50	T	2	318	{446D7922-61CA-4FEC-8584-0C8339ABF855}	2014-08-09 00:00:00
404	1	F	3	310	{0F610BFA-CEC6-4E2E-99EF-61A91042F6A1}	2014-08-09 00:00:00
404	6	G	5	347	{C27D3114-C6DC-4D6F-814E-CB704B152F9D}	2014-08-09 00:00:00
404	50	T	3	315	{F511CF72-5B77-4A7B-B777-7F943EB95B1D}	2014-08-09 00:00:00
405	1	F	4	307	{6CBF468F-FC5C-4CE0-8E43-BF761624B7E2}	2014-08-10 00:00:00
405	6	G	6	344	{9030EA68-2F28-43FC-AE2C-FDD57444FC2B}	2014-08-10 00:00:00
405	50	T	4	312	{A172A0D0-E4D2-40FF-828A-394EDC93CEC0}	2014-08-10 00:00:00
406	1	F	5	304	{5AE120BF-9489-4D02-9569-0AD129FB5611}	2014-08-10 00:00:00
406	6	G	7	340	{977516D5-833C-426E-ADBA-6A4EA45E60A0}	2014-08-10 00:00:00
406	50	T	5	308	{AB0ED5C3-6A8D-4D65-8189-482345C0DD8E}	2014-08-10 00:00:00
407	1	F	6	460	{76523859-C463-4470-95E7-121C6349D07F}	2014-08-10 00:00:00
407	6	G	8	587	{83FF6EFA-EBE6-4566-ACCB-732B98C89554}	2014-08-10 00:00:00
407	50	T	6	625	{223515B8-0201-45E3-8B14-0F73F2E84DF0}	2014-08-10 00:00:00
408	1	F	7	417	{AEBCFF82-AD40-492A-AD72-E7A68BB20EF1}	2014-08-07 00:00:00
408	6	G	9	344	{6C83A526-E9FB-4ADA-84A3-C2085D12C29E}	2014-08-07 00:00:00
408	50	T	7	296	{1C4A5EE5-55B2-45F6-8F4B-A9A55B8375E2}	2014-08-07 00:00:00
409	1	F	8	414	{02272BF0-1F64-4EA9-B73D-8E2C6A1F05E2}	2014-08-07 00:00:00
409	6	G	10	340	{9FFE546F-343F-4CF1-A165-C43BBF1FC0D8}	2014-08-07 00:00:00
409	50	T	8	292	{5BDD9DF8-3286-4F69-BD79-B731C7D13111}	2014-08-07 00:00:00
410	1	F	9	411	{59311C05-9BC0-4FF4-8810-97416188CF9B}	2014-08-12 00:00:00
410	6	G	11	337	{C0B2029A-F0D6-4EFB-97FD-96428834A46B}	2014-08-12 00:00:00
410	50	T	9	289	{9CAB72DA-293C-499D-8612-5EC854F4B021}	2014-08-12 00:00:00
411	1	F	10	603	{9872C93F-C4AA-49BC-ADDE-81230134CD8D}	2014-08-12 00:00:00
411	6	G	12	552	{9CB6E6AF-C5F7-48D6-AFCD-FDDC14AEC26C}	2014-08-12 00:00:00
411	50	T	10	459	{0F2194FC-D2EA-4DBB-819F-CA2C24122A01}	2014-08-12 00:00:00
412	1	F	11	299	{10EE3C79-2238-4FF6-8DC8-974D7FA5557D}	2014-08-12 00:00:00
412	6	G	13	321	{F1F92CF8-627A-48E5-82BC-2EA3B58D991D}	2014-08-12 00:00:00
412	50	T	11	156	{C6DDFD7C-6B86-46E6-849C-63E5A84B8E06}	2014-08-12 00:00:00
413	1	F	12	641	{BC6DF6CD-AA94-45C9-AA74-110D339A4711}	2014-08-12 00:00:00
413	6	G	14	603	{0EB6D655-FBD8-4565-B7E1-D069062FE50A}	2014-08-12 00:00:00
413	50	T	12	459	{A5C4352D-1103-433C-B801-1E49C53A5E8E}	2014-08-12 00:00:00
414	1	F	13	427	{24A9D4AF-EC4D-411C-982E-49A7DB4517AB}	2014-07-30 00:00:00
414	6	G	15	321	{C9C50B9D-81F5-48C6-8C92-3AEC825DCC27}	2014-07-30 00:00:00
414	50	T	13	371	{333F9ECD-4933-4F5F-A820-4BCFBF657825}	2014-07-30 00:00:00
415	1	F	14	422	{6807ED12-C75D-4AE7-B031-13D7DE3BE0FE}	2014-07-30 00:00:00
415	6	G	16	316	{D523AFAF-1A7B-4F2C-B9E7-2C6EAD6E3035}	2014-07-30 00:00:00
415	50	T	14	366	{61712E05-6EE1-4511-8C4D-EC89265250F5}	2014-07-30 00:00:00
416	1	F	15	417	{9C9D0459-5AC6-4D54-82B4-6775D283210C}	2014-07-30 00:00:00
416	6	G	17	312	{B0B1F1E0-A2EF-4BE0-A63F-E1BF2BDA3362}	2014-07-30 00:00:00
416	50	T	15	361	{253DB65C-4833-4766-BC10-265984F6F9CB}	2014-07-30 00:00:00
417	1	F	16	572	{8BDEE515-541E-41A6-A6F7-BF40D2173AC4}	2014-08-04 00:00:00
417	6	G	18	627	{029B2A2E-2D6A-4C38-B38B-A986A4DF2452}	2014-08-04 00:00:00
417	50	T	16	516	{84D6A6A6-1B31-48E6-A5EF-8515B8212CF6}	2014-08-04 00:00:00
418	1	F	17	248	{065FB4A3-A7EF-4AC5-9510-CE89317719B1}	2014-08-04 00:00:00
418	6	G	19	283	{3A260D71-DD89-4D5E-9271-7A1CEAB13395}	2014-08-04 00:00:00
418	50	T	17	388	{3A9618D7-4F46-47A6-A224-78A4240CF165}	2014-08-04 00:00:00
419	1	F	18	246	{B81B94B3-9E2F-4675-AE20-AC358B46A455}	2014-08-04 00:00:00
419	6	G	20	281	{91663A44-EA3B-4C72-955D-DACCC2CB74AA}	2014-08-04 00:00:00
419	50	T	18	387	{86E5E622-E1FB-4308-8DDF-2C6EE02E45E7}	2014-08-04 00:00:00
420	1	F	19	244	{166B592E-B6BE-44B1-AA69-41F2D31DCA73}	2014-08-04 00:00:00
420	6	G	21	280	{EAF15BAE-FBA9-42D6-B37C-B512F5E78C7E}	2014-08-04 00:00:00
420	50	T	19	385	{A81D45EA-B957-4835-A47D-09B57A8D2FDE}	2014-08-04 00:00:00
421	1	F	20	243	{54CC5882-B786-4E61-BDF5-808011295001}	2014-08-04 00:00:00
421	6	G	22	278	{DCC01697-EE43-4F64-BC08-EDCA25EB8F16}	2014-08-04 00:00:00
421	50	T	20	384	{77E0026B-F62A-4E23-B8D9-D088F5321E9D}	2014-08-04 00:00:00
422	1	K	1	620	{B1A6EE01-FB3C-45A5-B5B1-46274213BA5B}	2014-08-07 00:00:00
422	6	G	23	515	{4F5216D1-7EE9-4A1E-AFBC-2477D7D6EF45}	2014-08-07 00:00:00
422	50	T	21	497	{309003BD-8C77-42F1-8489-B22AC60AC940}	2014-08-07 00:00:00
423	1	K	2	619	{0A3219BB-74B2-4C85-8474-F6A4A5096A40}	2014-08-07 00:00:00
423	6	G	24	513	{0B685703-951B-42A0-930A-705F7497E430}	2014-08-07 00:00:00
423	50	U	1	496	{65A0613E-FFE1-4857-9BD6-76BFCBDA05C9}	2014-08-07 00:00:00
424	1	K	3	617	{CFE9B367-934E-4ADB-A58F-06DBB4FC02E6}	2014-08-12 00:00:00
424	6	G	25	512	{70F516FF-5F50-4628-ADB3-79EC23D339BF}	2014-08-12 00:00:00
424	50	U	2	494	{3A8CB523-D799-46EB-8EAE-BA7562610615}	2014-08-12 00:00:00
425	1	K	4	616	{4F52C183-B4A9-4A5E-852D-3BAC4FE10364}	2014-08-12 00:00:00
425	6	G	26	510	{2E55D18C-5ED1-4BCE-9F4D-182C03A9114B}	2014-08-12 00:00:00
425	50	U	3	492	{165A33B3-AC7F-4717-A451-9E2C96250799}	2014-08-12 00:00:00
426	1	K	5	614	{5A0B316A-A2EE-4E00-8FF9-99A1D3181E6D}	2014-08-12 00:00:00
426	6	G	27	508	{806F5772-158D-4442-8BE6-2A9E35EB288B}	2014-08-12 00:00:00
426	50	U	4	491	{CA1FED88-1BC8-487E-AF6B-BD156612B780}	2014-08-12 00:00:00
427	1	K	6	612	{EE3A9B1E-8CE3-4AD3-8731-9B0FF331D22D}	2014-08-01 00:00:00
427	6	G	28	507	{ABFE1A52-43FB-409E-A76A-DF8642DFCC59}	2014-08-01 00:00:00
427	50	U	5	489	{90A7E004-8BDB-40AE-98A0-6B756DCF7E32}	2014-08-01 00:00:00
428	1	K	7	611	{02D98068-7A9F-4D08-B8BC-A135495A8C42}	2014-08-01 00:00:00
428	6	G	29	505	{66C31F3D-1470-4D19-BEE3-7B56B1841731}	2014-08-01 00:00:00
428	50	U	6	488	{746A5CFA-178E-4045-B870-B1A8D5AFE693}	2014-08-01 00:00:00
429	1	K	8	609	{1DA04543-2C1D-4E32-8309-F122AF94D599}	2014-08-06 00:00:00
429	6	G	30	504	{45F36D5D-9959-4601-9174-6DB78ECB24B5}	2014-08-06 00:00:00
429	50	U	7	486	{615E3AE7-3A4C-4A8F-B6C4-310D19471F1F}	2014-08-06 00:00:00
430	1	K	9	608	{FA52E937-C81E-4B9B-8AAF-9B17B1E9E221}	2014-08-06 00:00:00
430	6	G	31	502	{E4C5CF3A-DACF-41F2-AEAB-6ABA23F6FBCD}	2014-08-06 00:00:00
430	50	U	8	484	{3C97AF79-E74C-47D8-B037-F0551018EE1C}	2014-08-06 00:00:00
431	1	K	10	611	{EF83378A-74B7-427C-A920-06580C15625A}	2014-08-06 00:00:00
431	6	G	32	505	{8D949E7F-113B-4C9B-910E-07D20F8343E4}	2014-08-06 00:00:00
431	50	U	9	488	{A59C4676-9D41-4736-A5FA-2D5D59777325}	2014-08-06 00:00:00
432	1	K	11	614	{8E88E613-7A21-4F85-911A-6C4561A80E16}	2014-08-06 00:00:00
432	6	G	33	508	{12CC3875-07A1-4C8B-ABBF-8E62A6F6056F}	2014-08-06 00:00:00
432	50	U	10	491	{3263D2C9-A9F5-4CF4-B5E3-B81BDC698C26}	2014-08-06 00:00:00
433	1	L	1	617	{2C79989B-6065-44F7-A5B7-658516BB0670}	2014-08-11 00:00:00
433	6	G	34	512	{F0BEAABF-3DA2-4A6F-B6F7-80AEEAF86B72}	2014-08-11 00:00:00
433	50	U	11	494	{45BAC6B1-DE5D-4CCC-A8ED-0AF8A5222403}	2014-08-11 00:00:00
434	1	L	2	620	{730FFA60-7617-4B4A-A157-96DEC935D340}	2014-08-11 00:00:00
434	6	G	35	515	{C76EA25C-7D83-4D0E-A0C1-A4A61105673F}	2014-08-11 00:00:00
434	50	U	12	497	{2CE641A9-6BBF-459C-965E-79A5673EC082}	2014-08-11 00:00:00
435	1	L	3	624	{A111BAEE-2267-4926-8287-51889A4A3244}	2014-08-11 00:00:00
435	6	G	36	518	{79378E6B-713E-4470-A2D2-7F47816B51C8}	2014-08-11 00:00:00
435	50	U	13	500	{BBB56309-E9EC-4CC8-972B-631B4DA70AC0}	2014-08-11 00:00:00
436	1	L	4	627	{E8D235A9-57E3-4539-902A-D1587FA70D79}	2014-08-09 00:00:00
436	6	G	37	521	{37538D3D-1754-47F3-A843-435A6751CD59}	2014-08-09 00:00:00
436	50	U	14	504	{E0DA77F8-EDA7-4308-A459-97F71FA0E845}	2014-08-09 00:00:00
437	1	L	5	630	{310726D7-9203-4CF8-A664-9F8055DB5BF7}	2014-08-09 00:00:00
437	6	G	38	524	{28030A94-323C-440A-B516-DB48DB308E93}	2014-08-09 00:00:00
437	50	U	15	507	{C2BDD324-5764-4DD6-AA17-743141089E3F}	2014-08-09 00:00:00
438	1	L	6	633	{E7AA0B5B-E281-4236-8451-4F2BE7C94092}	2014-07-24 00:00:00
438	6	G	39	528	{F16E555C-0DE6-402E-A030-782267ED81C9}	2014-07-24 00:00:00
438	50	U	16	510	{A0A4A2EF-BCC4-4790-87E7-90D7764F24D1}	2014-07-24 00:00:00
439	1	L	7	636	{7BCED1B1-D4FC-4E22-888E-D683F01A6AA3}	2014-07-24 00:00:00
439	6	G	40	531	{A893BFEE-A048-49AC-A4E5-E83738DEFCA6}	2014-07-24 00:00:00
439	50	U	17	513	{B9B38C6E-76BF-4570-8869-C36BD7A3D167}	2014-07-24 00:00:00
440	1	L	8	640	{21F25C10-15D8-4A35-8622-70F1A609F94B}	2014-07-30 00:00:00
440	6	G	41	534	{2E3B8F70-5823-4002-85E8-8934AFF487E2}	2014-07-30 00:00:00
440	50	U	18	516	{C2EC33E5-3DC5-41AB-AD97-399D385D6CB3}	2014-07-30 00:00:00
441	1	L	9	635	{03CFAD0F-C227-4579-99BE-E8F31E753103}	2014-07-30 00:00:00
441	6	G	42	529	{02525804-006E-4CC2-A644-A66C826914B4}	2014-07-30 00:00:00
441	50	U	19	512	{3ACE5FEE-309D-4374-8AC4-9B1053BB2130}	2014-07-30 00:00:00
442	1	L	10	630	{9D45B955-0C3E-4A5B-8DAC-B449A70F46D5}	2014-07-30 00:00:00
442	6	G	43	524	{01B17F75-48BA-4F6E-B266-664734B7B924}	2014-07-30 00:00:00
442	50	U	20	507	{1D595C46-49FF-439A-B8D4-F86113ED5EAF}	2014-07-30 00:00:00
443	1	L	11	625	{53DD8159-9863-446E-9352-0FBABF08898D}	2014-08-04 00:00:00
443	6	G	44	520	{276F7119-7483-459E-A6C3-2DF6B8801C84}	2014-08-04 00:00:00
443	50	U	21	502	{1FFF7F27-7A93-4364-AF4B-5F761857352A}	2014-08-04 00:00:00
444	1	L	12	620	{D736E942-D015-42D8-A3AD-8595D93FD92F}	2014-08-04 00:00:00
444	6	G	45	515	{4DE6A1EB-06BE-4D01-AC35-894404D282F0}	2014-08-04 00:00:00
444	50	U	22	497	{FB6C4585-0563-4C15-B021-8039BE938A8C}	2014-08-04 00:00:00
445	1	H	3	616	{EB4F2A7B-BF1A-417E-AD5F-BC996FBF2725}	2014-08-09 00:00:00
445	6	G	46	510	{953370D9-F166-486C-9455-A1EEEF84218C}	2014-08-09 00:00:00
445	50	U	23	492	{CF3ADFA8-F900-42B7-A660-37B30C87AAE6}	2014-08-09 00:00:00
446	1	H	4	611	{D4CFB8E1-4651-4673-8DCC-362F442606C5}	2014-08-09 00:00:00
446	6	G	47	505	{F58F510E-90E2-486F-B3D4-0C017C6EB2EC}	2014-08-09 00:00:00
446	50	U	24	488	{1D51F20B-B4E3-44BF-83A4-E8BCAF6A0EEB}	2014-08-09 00:00:00
447	1	H	5	606	{ECC8A876-CB00-4079-A1F5-849199C1EDE9}	2014-08-09 00:00:00
447	6	G	48	500	{AE2D642C-AB0D-4CE1-881E-CE2CD5FFF797}	2014-08-09 00:00:00
447	50	U	25	483	{FD36B8AA-28E6-4B1E-9E87-469FC427FF4D}	2014-08-09 00:00:00
448	1	H	6	601	{2D045980-7E93-42EF-9F51-29513F4859AD}	2014-08-09 00:00:00
448	6	G	49	496	{56AD65E1-04D4-4248-89FB-6027C28844FD}	2014-08-09 00:00:00
448	50	U	26	478	{0824CA20-CA01-4320-9D08-6DCCD75040C3}	2014-08-09 00:00:00
449	1	H	7	596	{1FAB07D7-A1B8-44CB-B815-820C649B5A1A}	2014-07-27 00:00:00
449	6	G	50	491	{7F8631BB-E073-40D4-A228-44192956BC03}	2014-07-27 00:00:00
449	50	U	27	473	{CC26B5EF-F6CE-4A1C-BC88-60D6D00CA778}	2014-07-27 00:00:00
450	1	H	8	592	{BECBB6F8-9E74-47FB-88F9-FE1047C1A9CA}	2014-08-02 00:00:00
450	6	G	51	486	{60B176FC-9041-4C31-BD87-DB8CEB1431B4}	2014-08-02 00:00:00
450	50	U	28	468	{94547166-8BEB-4AB6-BBFE-21AEBA2AE77E}	2014-08-02 00:00:00
451	1	H	9	595	{8D54E1A6-2E2A-4BB9-86EF-FC1B80B2CC7B}	2014-08-02 00:00:00
451	6	G	52	489	{8207B94F-7BC7-408F-B27F-A5ABD4DC5A3A}	2014-08-02 00:00:00
451	50	U	29	472	{D4EFB693-CF65-4EA4-9EFF-B731AF88D13C}	2014-08-02 00:00:00
452	1	H	10	598	{5AC3FA47-4DA3-480E-8F8C-9C9C50ACAE47}	2014-08-02 00:00:00
452	6	G	53	492	{FFDF35C4-3BED-460B-9821-26D51A95BAF6}	2014-08-02 00:00:00
452	50	U	30	475	{A13CCA2D-03B3-474E-86FA-DB2A1C27D231}	2014-08-02 00:00:00
453	1	H	11	601	{F3FAC1D4-7609-44A0-BA12-B0A8F3025410}	2014-08-02 00:00:00
453	6	G	54	496	{CAB945F5-DD54-43AD-88FD-A25C200E8ACC}	2014-08-02 00:00:00
453	50	U	31	478	{7311DF42-8339-425E-9589-6BD31E1E971F}	2014-08-02 00:00:00
454	1	H	12	604	{A57D34F7-25B7-432A-988C-FADAD614CE89}	2014-08-02 00:00:00
454	6	G	55	499	{1BB8FF62-7587-4686-A863-BD55FE20CB5E}	2014-08-02 00:00:00
454	50	U	32	481	{4CDE0CC3-3428-460B-8111-987AB4DF6EF8}	2014-08-02 00:00:00
455	1	H	13	608	{8AEBEBE3-B29D-4376-BE79-C5095831B02E}	2014-08-07 00:00:00
455	6	G	56	502	{B4EC8722-A9CB-4F5F-B233-5530A9760A3D}	2014-08-07 00:00:00
455	50	U	33	484	{8D384B50-CBBA-4EB0-99D3-5448D8698106}	2014-08-07 00:00:00
456	1	H	14	611	{2E56D990-74A7-4129-9846-E5F806B6DE85}	2014-08-07 00:00:00
456	6	G	57	505	{4C335B51-C1D0-476E-9EEA-6BB03A3EB43C}	2014-08-07 00:00:00
456	50	U	34	488	{4DD252B2-8337-4268-9B89-CAC0D2236DAF}	2014-08-07 00:00:00
457	1	H	15	614	{1370408D-13B4-4C6C-850F-63A6163B2B3D}	2014-08-07 00:00:00
457	6	G	58	508	{9EC6EFF6-BC45-4442-94E2-632C289D0D1B}	2014-08-07 00:00:00
457	50	U	35	491	{13FAD7BF-527E-4429-921A-529474F0A179}	2014-08-07 00:00:00
458	1	H	16	617	{C6E8524F-B6B3-4EB6-B25E-2F604E79AE3D}	2014-08-07 00:00:00
458	6	G	59	512	{BBDE3406-8255-449E-899E-BDB32AD2EBA3}	2014-08-07 00:00:00
458	50	U	36	494	{CE01779C-632F-48AC-897A-7214DE4E3389}	2014-08-07 00:00:00
459	1	H	17	620	{557A3ED2-69F7-4601-868D-34F465B8C904}	2014-08-07 00:00:00
459	6	G	60	515	{ED7EDCE2-86DD-4241-965A-1AF5E4CF18FD}	2014-08-07 00:00:00
459	50	U	37	497	{6961F234-056A-4ABF-A1CC-674110152992}	2014-08-07 00:00:00
460	1	H	18	624	{46547C0B-79FB-41A6-8D11-A1591D44FF84}	2014-08-07 00:00:00
460	6	G	61	518	{C7E472D5-A7F6-4A22-95EE-09EC93DEE0B1}	2014-08-07 00:00:00
460	50	U	38	500	{B7F5A6B7-3763-4A3B-9E41-BA063B256778}	2014-08-07 00:00:00
461	1	G	19	627	{EDA01CEF-3B81-4D75-8670-40DB0E8AA961}	2014-07-18 00:00:00
461	6	H	1	521	{20E1C2CC-4FD4-4EC1-A159-929042EC47F6}	2014-07-18 00:00:00
461	50	K	1	504	{2D2984BC-582A-40C4-BB95-D9936A33D36E}	2014-07-18 00:00:00
462	1	G	2	310	{C3B6216E-6D48-4AB3-AD2F-EED611C2395B}	2014-08-11 00:00:00
462	6	H	2	204	{BA32112A-8F7E-4F19-8C15-DA0690A9CB40}	2014-08-11 00:00:00
462	50	K	2	187	{B72DCCAC-5FDE-41DD-BD6F-6F05FDD053C1}	2014-08-11 00:00:00
463	1	G	3	499	{E294536D-7F5A-4024-8466-353B39048C6C}	2014-08-06 00:00:00
463	6	H	3	566	{4AEB951E-8C65-4C28-A5AB-E53B0D8CC9D5}	2014-08-06 00:00:00
463	50	K	3	620	{7CA89D43-F69E-4CD3-A8E7-53A418BFF63C}	2014-08-06 00:00:00
464	1	G	4	500	{01ABD22D-700D-4459-BAAA-CA7503372755}	2014-08-06 00:00:00
464	6	H	4	568	{D49AA8D2-4FEC-4FC4-B343-F2C8E2D8F988}	2014-08-06 00:00:00
